Control Point: 0.0
-5.62,-0.25
-5.675592106165403,-0.25009207420011925
-5.729772248251558,-0.2506799912559618
-5.783455176187996,-0.2521106254222973
-5.837373884464479,-0.2545818505564388
-5.892087624336741,-0.258157402002186
-5.947989916032235,-0.2627817384737679
-6.005316560955852,-0.26829490393978533
-6.064153653895673,-0.2744473895071542
-6.1244455952286945,-0.2809149953050477
-6.186003103126572,-0.28731369236883947
-6.248511225761351,-0.29321448452404614
-6.311537353511209,-0.29815827027027025
-6.374539231166189,-0.30167070466514306
-6.4368729701339324,-0.30327706120826703
-6.497801060645427,-0.30251709372515906
-6.556500383960725,-0.2989598982511925
-6.612070224574699,-0.2922187749155407
-6.663540282422765,-0.2819660898251194
-6.709878685086626,-0.26794813694852954
Control Point: 1.0
-6.75,-0.24999999999999992
-6.78277335554581,-0.22806019255763102
-6.807033393330708,-0.20217953227344973
-6.821598407294482,-0.17251537854729704
-6.825291313996819,-0.13932010429252753
-6.816960731795518,-0.10292934593600914
-6.795502060024684,-0.06375025341812354
-6.759878558172937,-0.022249740192765755
-6.70914242506161,0.02105726677265559
-6.6424558780229646,0.06561957699721846
-6.559112232078387,0.11086148648648718
-6.4585569791165875,0.1561945277325126
-6.340408867071816,0.20102921971383228
-6.204480979102055,0.2447868178954698
-6.050801812767236,0.28691106422893553
-5.879636359207428,0.3268799371522265
-5.691507182321054,0.36421740158982585
-5.48721549794309,0.39850515895270355
-5.267862253023269,0.4293943971383155
-5.034869204804287,0.4566175405306049
Control Point: 2.0
-4.789999999999996,0.48000000000000037
-4.535380354592508,0.49947170569852967
-4.273494849719835,0.5150729925278219
-4.007124368408971,0.5269461500844594
-3.7392601483995405,0.5353213252782194
-3.473016935586352,0.5405022077454293
-3.2115461374619105,0.542851715262321
-2.957948976558962,0.5427776791583863
-2.71518964389302,0.5407185297297297
-2.4860084524049038,0.5371289816524246
-2.2728349904032656,0.5324657193958665
-2.077701275007128,0.5271730826361288
-1.9021549055884133,0.5216687516693167
-1.7471722172144784,0.5163294328249209
-1.6130714340906465,0.5114765438791739
-1.499425823002741,0.5073618994684028
-1.4049768467596175,0.5041533965023852
-1.3275473176356951,0.5019206995777034
-1.2639545508134913,0.5006209263910978
-1.2099235178261547,0.5000843331528229
-1.1599999999999966,0.5000000000000009
Control Point: 3.0
-1.4349999999999843,0.4935000000000004
-1.7099999999999833,0.4870000000000004
-1.9849999999999823,0.4805000000000004
-2.259999999999981,0.4740000000000004
-2.5349999999999806,0.46750000000000047
-2.809999999999979,0.46100000000000046
-3.0849999999999786,0.4545000000000005
-3.3599999999999772,0.4480000000000005
-3.6349999999999767,0.44150000000000056
-3.9099999999999753,0.4350000000000006
-4.184999999999975,0.4285000000000006
-4.459999999999973,0.4220000000000006
-4.734999999999973,0.41550000000000065
-5.009999999999971,0.4090000000000007
-5.284999999999971,0.4025000000000007
-5.55999999999997,0.3960000000000007
-5.834999999999969,0.38950000000000073
-6.1099999999999675,0.3830000000000008
-6.384999999999967,0.3765000000000008
-6.659999999999966,0.3700000000000008
